Age,BusinessTravel,Department,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PerformanceRating,RelationshipSatisfaction,StandardHours,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,current_level,availability_projects,primary_skill,secondary_skill,primary_skill_proficiency,secondary_skill_proficiency
37,Travel_Rarely,Research & Development,4,Medical,1809,4,Male,3,2,Manufacturing Director,1,4213,1,No,3,2,80,10,4,1,10,3,1,2,Operations Management,Process Optimization,5,4
39,Travel_Frequently,Sales,3,Life Sciences,1812,3,Male,3,2,Sales Executive,4,4127,2,No,3,4,80,7,6,3,2,1,1,2,Sales Strategy,CRM Tools,4,3
43,Non-Travel,Research & Development,3,Life Sciences,1813,1,Male,3,1,Research Scientist,3,2438,4,No,3,3,80,7,2,2,3,2,1,3,Data Analysis,Python,4,3
41,Travel_Rarely,Research & Development,3,Life Sciences,1814,2,Male,4,2,Healthcare Representative,2,6870,3,No,3,1,80,11,3,1,3,2,1,3,Medical Sales,Product Knowledge,5,4
41,Travel_Rarely,Sales,1,Marketing,1815,3,Female,3,3,Sales Executive,3,10447,0,Yes,3,4,80,23,3,4,22,14,2,2,Sales Strategy,CRM Tools,7,6
30,Travel_Rarely,Research & Development,3,Medical,1816,1,Female,3,3,Manufacturing Director,3,9667,9,No,3,2,80,9,3,3,7,7,1,3,Operations Management,Process Optimization,5,4
26,Travel_Rarely,Human Resources,2,Medical,1818,4,Female,3,1,Human Resources,2,2148,0,Yes,3,3,80,6,3,3,5,1,1,1,Talent Management,Employee Engagement,4,3
46,Travel_Rarely,Research & Development,2,Medical,1821,4,Female,3,2,Healthcare Representative,2,8926,4,No,4,4,80,13,2,4,9,7,1,4,Medical Sales,Product Knowledge,7,6
40,Travel_Rarely,Research & Development,3,Life Sciences,1822,3,Female,3,2,Healthcare Representative,4,6513,4,No,3,4,80,12,3,3,5,3,1,3,Medical Sales,Product Knowledge,5,4
34,Travel_Rarely,Sales,2,Technical Degree,1823,2,Male,4,2,Sales Executive,3,6799,1,No,4,3,80,10,5,3,10,8,1,4,Sales Strategy,CRM Tools,7,6
58,Non-Travel,Sales,3,Medical,1824,2,Male,3,4,Manager,2,16291,4,No,4,4,80,37,0,2,16,9,2,2,People Management,Project Planning,8,7
35,Travel_Rarely,Research & Development,4,Medical,1826,2,Male,1,1,Laboratory Technician,3,2705,0,No,3,2,80,6,2,4,5,4,1,2,Laboratory Operations,Quality Control,4,3
47,Travel_Rarely,Research & Development,3,Life Sciences,1827,3,Female,2,3,Manufacturing Director,2,10333,8,Yes,3,3,80,28,4,3,22,11,2,1,Operations Management,Process Optimization,7,6
40,Travel_Rarely,Research & Development,3,Life Sciences,1829,2,Female,3,2,Healthcare Representative,1,4448,2,No,3,2,80,15,3,3,7,4,1,3,Medical Sales,Product Knowledge,5,4
54,Travel_Rarely,Research & Development,4,Medical,1830,4,Female,3,2,Research Scientist,4,6854,4,No,3,2,80,14,2,2,7,1,1,4,Data Analysis,Python,5,4
31,Travel_Frequently,Sales,4,Marketing,1833,1,Female,3,3,Sales Executive,1,9637,2,No,3,4,80,9,3,3,3,2,1,3,Sales Strategy,CRM Tools,4,3
28,Travel_Rarely,Research & Development,3,Medical,1834,3,Female,3,1,Research Scientist,1,3591,1,No,4,3,80,3,3,3,3,2,0,3,Data Analysis,Python,3,2
38,Travel_Rarely,Sales,4,Marketing,1835,2,Female,1,2,Sales Representative,4,5405,2,Yes,4,1,80,20,4,2,4,2,1,3,Client Acquisition,Negotiation,6,5
26,Travel_Rarely,Sales,3,Medical,1836,3,Male,3,2,Sales Executive,4,4684,1,No,3,1,80,5,4,3,5,3,1,2,Sales Strategy,CRM Tools,4,3
58,Travel_Frequently,Research & Development,4,Life Sciences,1837,1,Male,3,4,Research Director,3,15787,2,Yes,3,2,80,23,3,3,2,2,2,1,Research Leadership,Strategic Planning,6,5
18,Non-Travel,Research & Development,3,Medical,1839,2,Female,3,1,Research Scientist,3,1514,1,No,3,3,80,0,4,1,0,0,0,2,Data Analysis,Python,2,1
31,Travel_Rarely,Human Resources,5,Human Resources,1842,4,Male,4,1,Human Resources,1,2956,0,No,3,3,80,2,4,3,1,0,0,1,Talent Management,Employee Engagement,2,1
29,Travel_Rarely,Human Resources,3,Human Resources,1844,1,Male,2,1,Human Resources,1,2335,4,Yes,3,4,80,4,3,3,2,2,1,1,Talent Management,Employee Engagement,3,2
45,Non-Travel,Sales,4,Life Sciences,1845,3,Female,3,2,Sales Executive,3,5154,4,No,4,2,80,10,3,4,8,7,1,4,Sales Strategy,CRM Tools,7,6
36,Travel_Rarely,Research & Development,4,Other,1847,4,Female,3,2,Research Scientist,2,6962,4,Yes,4,4,80,15,2,3,1,0,1,4,Data Analysis,Python,6,5
43,Travel_Frequently,Sales,4,Life Sciences,1849,1,Male,3,2,Sales Executive,4,5675,1,No,4,3,80,7,5,3,7,7,1,4,Sales Strategy,CRM Tools,6,5
27,Travel_Frequently,Research & Development,2,Life Sciences,1850,4,Female,3,1,Laboratory Technician,4,2379,0,Yes,3,3,80,6,3,2,5,4,1,1,Laboratory Operations,Quality Control,4,3
29,Travel_Frequently,Research & Development,1,Medical,1852,4,Male,3,1,Laboratory Technician,4,3812,1,No,3,2,80,11,3,4,11,8,2,3,Laboratory Operations,Quality Control,7,6
32,Travel_Frequently,Sales,4,Marketing,1853,4,Male,3,2,Sales Executive,4,4648,8,No,3,3,80,4,2,4,0,0,1,2,Sales Strategy,CRM Tools,3,2
42,Non-Travel,Research & Development,4,Technical Degree,1854,3,Male,3,1,Research Scientist,3,2936,3,No,4,2,80,10,1,2,6,3,2,4,Data Analysis,Python,7,6
47,Travel_Rarely,Research & Development,4,Life Sciences,1856,2,Female,3,1,Laboratory Technician,3,2105,4,No,3,3,80,7,2,3,2,2,1,2,Laboratory Operations,Quality Control,4,3
46,Travel_Rarely,Research & Development,2,Life Sciences,1857,4,Male,3,3,Manufacturing Director,4,8578,3,No,3,3,80,12,4,2,9,8,2,2,Operations Management,Process Optimization,7,6
28,Non-Travel,Human Resources,2,Life Sciences,1858,3,Male,3,1,Human Resources,4,2706,1,No,3,2,80,3,2,3,3,2,0,1,Talent Management,Employee Engagement,2,1
29,Travel_Rarely,Research & Development,1,Life Sciences,1859,4,Male,1,2,Healthcare Representative,3,6384,8,No,3,4,80,11,3,3,7,0,1,3,Medical Sales,Product Knowledge,5,4
42,Travel_Rarely,Research & Development,3,Life Sciences,1860,4,Male,3,1,Laboratory Technician,3,3968,4,No,3,4,80,8,3,3,0,0,1,2,Laboratory Operations,Quality Control,4,3
32,Travel_Rarely,Sales,4,Marketing,1862,3,Male,2,2,Sales Executive,2,9907,7,Yes,3,3,80,7,3,2,2,2,1,1,Sales Strategy,CRM Tools,4,3
46,Travel_Rarely,Sales,3,Technical Degree,1863,1,Female,4,4,Sales Executive,1,13225,2,No,3,4,80,25,5,3,19,17,2,2,Sales Strategy,CRM Tools,7,6
27,Travel_Rarely,Sales,1,Medical,1864,2,Female,2,2,Sales Representative,3,3540,1,No,4,4,80,9,5,3,9,8,1,4,Client Acquisition,Negotiation,6,5
29,Travel_Rarely,Human Resources,1,Medical,1865,4,Male,2,1,Human Resources,2,2804,1,No,3,4,80,1,3,3,1,0,0,1,Talent Management,Employee Engagement,2,1
43,Travel_Rarely,Research & Development,3,Medical,1866,1,Female,2,5,Manager,3,19392,7,No,3,4,80,21,2,3,16,12,2,1,People Management,Project Planning,7,6
48,Travel_Rarely,Research & Development,3,Life Sciences,1867,4,Male,2,5,Research Director,2,19665,4,No,3,4,80,29,3,3,22,10,2,2,Research Leadership,Strategic Planning,7,6
29,Travel_Frequently,Research & Development,2,Life Sciences,1868,4,Male,2,1,Research Scientist,4,2439,1,Yes,4,2,80,1,3,2,1,0,0,2,Data Analysis,Python,3,2
46,Travel_Rarely,Sales,3,Life Sciences,1869,3,Female,3,3,Sales Executive,2,7314,5,No,4,3,80,14,2,3,8,7,2,4,Sales Strategy,CRM Tools,8,7
27,Travel_Frequently,Research & Development,3,Life Sciences,1870,4,Female,2,1,Research Scientist,1,4774,0,No,3,4,80,8,2,2,7,6,1,4,Data Analysis,Python,5,4
39,Travel_Rarely,Research & Development,4,Other,1871,4,Male,3,2,Research Scientist,4,3902,8,No,3,2,80,7,2,3,2,2,1,3,Data Analysis,Python,4,3
55,Travel_Rarely,Research & Development,4,Technical Degree,1873,2,Male,2,1,Research Scientist,4,2662,8,No,4,2,80,19,2,4,5,2,2,4,Data Analysis,Python,7,6
28,Travel_Rarely,Sales,3,Medical,1875,2,Female,3,1,Sales Representative,2,2856,1,No,3,4,80,1,3,3,1,0,0,1,Client Acquisition,Negotiation,2,1
30,Travel_Rarely,Sales,3,Medical,1876,2,Male,3,1,Sales Representative,4,1081,1,No,3,3,80,1,3,2,1,0,0,1,Client Acquisition,Negotiation,2,1
22,Travel_Rarely,Research & Development,1,Life Sciences,1878,4,Male,3,1,Research Scientist,2,2472,1,Yes,4,1,80,1,2,3,1,0,0,2,Data Analysis,Python,3,2
36,Travel_Rarely,Sales,4,Technical Degree,1880,2,Female,2,2,Sales Executive,3,5673,1,Yes,3,1,80,10,4,3,10,9,1,3,Sales Strategy,CRM Tools,6,5
31,Travel_Rarely,Research & Development,3,Life Sciences,1881,2,Male,3,2,Laboratory Technician,3,4197,1,No,3,1,80,10,2,3,10,8,1,4,Laboratory Operations,Quality Control,6,5
34,Travel_Rarely,Sales,3,Life Sciences,1882,3,Male,3,3,Sales Executive,4,9713,2,Yes,3,4,80,9,3,3,5,3,1,2,Sales Strategy,CRM Tools,4,3
29,Travel_Rarely,Research & Development,3,Life Sciences,1883,4,Male,3,1,Laboratory Technician,1,2062,3,No,3,2,80,11,2,3,3,2,2,2,Laboratory Operations,Quality Control,6,5
37,Travel_Rarely,Research & Development,4,Medical,1885,4,Male,3,2,Research Scientist,1,4284,5,Yes,4,3,80,16,2,3,5,3,1,4,Data Analysis,Python,6,5
35,Travel_Rarely,Research & Development,2,Other,1886,4,Female,2,2,Manufacturing Director,2,4788,0,Yes,3,4,80,4,2,3,3,2,1,1,Operations Management,Process Optimization,3,2
45,Travel_Rarely,Research & Development,2,Life Sciences,1888,2,Female,2,2,Manufacturing Director,4,5906,0,No,3,4,80,10,2,2,9,8,1,3,Operations Management,Process Optimization,6,5
36,Travel_Frequently,Human Resources,1,Human Resources,1890,2,Male,2,2,Human Resources,4,3886,1,No,4,4,80,10,2,2,10,1,1,4,Talent Management,Employee Engagement,6,5
40,Travel_Rarely,Research & Development,4,Life Sciences,1892,1,Male,3,4,Manager,1,16823,2,No,3,1,80,22,3,3,19,7,2,1,People Management,Project Planning,7,6
26,Travel_Rarely,Research & Development,2,Life Sciences,1893,2,Female,2,1,Research Scientist,3,2933,1,Yes,3,3,80,1,3,2,1,0,0,1,Data Analysis,Python,2,1
27,Travel_Rarely,Sales,2,Medical,1898,1,Female,4,2,Sales Executive,3,6500,0,No,3,2,80,9,5,2,8,7,1,4,Sales Strategy,CRM Tools,5,4
48,Travel_Frequently,Research & Development,3,Medical,1900,4,Female,3,4,Manager,4,17174,3,No,3,2,80,24,3,3,22,17,2,1,People Management,Project Planning,7,6
44,Travel_Rarely,Research & Development,4,Life Sciences,1903,2,Male,4,2,Healthcare Representative,1,5033,2,No,3,4,80,10,5,3,2,0,1,3,Medical Sales,Product Knowledge,5,4
34,Non-Travel,Research & Development,4,Technical Degree,1905,4,Male,1,1,Research Scientist,1,2307,1,Yes,4,2,80,5,2,3,5,2,1,3,Data Analysis,Python,5,4
56,Travel_Rarely,Research & Development,2,Life Sciences,1907,1,Male,3,1,Laboratory Technician,4,2587,1,No,3,4,80,5,3,3,4,2,1,2,Laboratory Operations,Quality Control,4,3
36,Travel_Rarely,Sales,2,Marketing,1908,3,Male,2,2,Sales Executive,2,5507,2,No,3,3,80,12,1,1,4,2,1,3,Sales Strategy,CRM Tools,5,4
41,Travel_Rarely,Sales,3,Marketing,1909,3,Female,3,2,Sales Executive,2,4393,5,No,4,3,80,14,3,3,5,4,1,4,Sales Strategy,CRM Tools,6,5
42,Travel_Rarely,Research & Development,3,Medical,1911,3,Male,3,3,Research Director,1,13348,9,No,3,2,80,18,3,4,13,7,2,3,Research Leadership,Strategic Planning,7,6
31,Travel_Rarely,Sales,2,Medical,1912,3,Female,3,2,Sales Executive,4,6583,2,Yes,3,4,80,8,2,3,5,2,1,1,Sales Strategy,CRM Tools,4,3
34,Travel_Rarely,Sales,1,Medical,1915,4,Female,2,2,Sales Executive,4,8103,3,Yes,3,3,80,9,3,2,4,2,1,2,Sales Strategy,CRM Tools,4,3
31,Travel_Rarely,Research & Development,3,Medical,1916,1,Female,4,1,Laboratory Technician,3,3978,8,No,3,2,80,4,0,2,2,2,1,2,Laboratory Operations,Quality Control,3,2
26,Travel_Frequently,Research & Development,3,Other,1918,3,Male,4,1,Laboratory Technician,4,2544,0,No,3,1,80,8,3,3,7,7,1,3,Laboratory Operations,Quality Control,5,4
45,Travel_Frequently,Research & Development,4,Medical,1922,2,Male,3,2,Healthcare Representative,3,5399,4,No,3,3,80,12,3,3,4,2,1,3,Medical Sales,Product Knowledge,5,4
33,Travel_Rarely,Sales,4,Marketing,1924,2,Male,3,2,Sales Executive,3,5487,1,No,3,2,80,10,2,2,10,4,1,3,Sales Strategy,CRM Tools,5,4
28,Travel_Frequently,Sales,2,Life Sciences,1927,3,Male,2,2,Sales Executive,4,6834,1,Yes,3,3,80,7,2,3,7,7,1,2,Sales Strategy,CRM Tools,5,4
29,Travel_Frequently,Sales,3,Technical Degree,1928,3,Male,4,1,Sales Representative,1,1091,1,No,3,4,80,1,3,3,1,0,0,1,Client Acquisition,Negotiation,2,1
39,Non-Travel,Sales,4,Life Sciences,1929,1,Female,1,2,Sales Executive,3,5736,6,No,3,3,80,10,1,3,3,2,1,3,Sales Strategy,CRM Tools,5,4
27,Travel_Rarely,Research & Development,4,Technical Degree,1931,2,Male,3,1,Research Scientist,2,2226,1,No,3,3,80,6,3,2,5,3,1,3,Data Analysis,Python,4,3
34,Travel_Frequently,Research & Development,4,Other,1932,3,Male,2,2,Research Scientist,4,5747,1,Yes,3,2,80,16,3,3,15,10,1,4,Data Analysis,Python,6,5
28,Travel_Rarely,Sales,2,Marketing,1933,4,Female,3,2,Sales Executive,3,9854,3,Yes,3,4,80,6,0,3,2,0,1,1,Sales Strategy,CRM Tools,4,3
47,Non-Travel,Research & Development,4,Technical Degree,1934,3,Male,3,2,Research Scientist,2,5467,8,No,3,3,80,16,4,4,8,7,1,4,Data Analysis,Python,6,5
56,Travel_Rarely,Sales,5,Marketing,1935,4,Female,2,2,Sales Executive,1,5380,4,No,3,3,80,6,3,3,0,0,1,2,Sales Strategy,CRM Tools,4,3
39,Travel_Rarely,Research & Development,2,Medical,1936,1,Male,3,2,Manufacturing Director,1,5151,1,No,4,4,80,10,3,3,10,0,1,3,Operations Management,Process Optimization,6,5
38,Travel_Frequently,Research & Development,3,Medical,1937,4,Female,2,2,Research Scientist,2,2133,1,Yes,3,3,80,20,3,3,20,11,1,4,Data Analysis,Python,6,5
58,Travel_Rarely,Sales,3,Life Sciences,1938,4,Female,3,4,Manager,4,17875,4,Yes,3,3,80,29,2,2,1,0,2,1,People Management,Project Planning,6,5
32,Travel_Frequently,Research & Development,2,Life Sciences,1939,1,Female,4,1,Research Scientist,3,2432,3,Yes,3,1,80,8,2,3,4,1,1,2,Data Analysis,Python,4,3
38,Travel_Rarely,Research & Development,2,Life Sciences,1940,2,Male,3,1,Research Scientist,4,4771,2,No,3,4,80,10,0,4,5,2,2,3,Data Analysis,Python,6,5
49,Travel_Frequently,Research & Development,1,Life Sciences,1941,2,Male,3,5,Research Director,4,19161,3,No,3,4,80,28,3,3,5,4,2,1,Research Leadership,Strategic Planning,6,5
42,Travel_Rarely,Sales,4,Marketing,1943,2,Male,3,2,Sales Executive,4,5087,3,Yes,3,3,80,14,4,3,0,0,1,2,Sales Strategy,CRM Tools,5,4
27,Travel_Frequently,Human Resources,3,Human Resources,1944,1,Female,2,1,Human Resources,2,2863,1,No,3,1,80,1,2,3,1,0,0,1,Talent Management,Employee Engagement,2,1
35,Travel_Rarely,Sales,4,Medical,1945,2,Male,3,2,Sales Executive,1,5561,0,No,3,4,80,6,2,1,5,3,1,2,Sales Strategy,CRM Tools,4,3
28,Non-Travel,Research & Development,3,Medical,1947,3,Male,3,1,Research Scientist,3,2144,1,No,3,3,80,5,3,2,5,3,1,3,Data Analysis,Python,4,3
31,Non-Travel,Research & Development,2,Medical,1948,3,Male,3,1,Research Scientist,1,3065,1,Yes,3,4,80,4,3,4,4,2,1,2,Data Analysis,Python,3,2
36,Non-Travel,Research & Development,4,Life Sciences,1949,1,Male,4,1,Laboratory Technician,2,2810,1,No,4,2,80,5,3,3,5,4,1,3,Laboratory Operations,Quality Control,5,4
34,Travel_Rarely,Sales,3,Marketing,1950,1,Male,3,3,Sales Executive,4,9888,1,No,4,1,80,14,3,2,14,8,2,4,Sales Strategy,CRM Tools,8,7
34,Travel_Rarely,Sales,4,Medical,1951,4,Male,3,3,Sales Executive,3,8628,1,No,3,3,80,9,2,2,8,7,1,4,Sales Strategy,CRM Tools,5,4
26,Travel_Rarely,Research & Development,3,Medical,1952,3,Male,3,1,Laboratory Technician,1,2867,0,No,3,4,80,8,6,2,7,7,1,3,Laboratory Operations,Quality Control,5,4
29,Travel_Rarely,Research & Development,3,Life Sciences,1954,1,Male,3,2,Healthcare Representative,1,5373,0,No,3,1,80,6,5,2,5,3,1,2,Medical Sales,Product Knowledge,4,3
32,Non-Travel,Research & Development,4,Medical,1955,3,Female,3,2,Healthcare Representative,4,6667,5,No,3,2,80,9,6,3,5,1,1,3,Medical Sales,Product Knowledge,4,3
31,Travel_Frequently,Research & Development,3,Life Sciences,1956,4,Male,1,2,Research Scientist,1,5003,1,No,4,2,80,10,6,3,10,8,1,4,Data Analysis,Python,7,6
28,Travel_Rarely,Research & Development,3,Technical Degree,1960,3,Male,2,1,Laboratory Technician,4,2367,5,No,3,1,80,6,2,2,4,1,1,2,Laboratory Operations,Quality Control,4,3
38,Travel_Rarely,Sales,3,Life Sciences,1961,1,Male,2,1,Sales Representative,1,2858,4,No,3,1,80,20,3,2,1,0,2,2,Client Acquisition,Negotiation,6,5
35,Travel_Rarely,Sales,4,Life Sciences,1962,3,Female,3,2,Sales Executive,4,5204,1,Yes,3,4,80,10,2,3,10,8,1,3,Sales Strategy,CRM Tools,6,5
27,Travel_Rarely,Sales,3,Marketing,1965,4,Male,3,2,Sales Executive,4,4105,1,No,3,1,80,7,5,3,7,7,1,3,Sales Strategy,CRM Tools,5,4
32,Travel_Rarely,Research & Development,4,Life Sciences,1966,4,Male,2,2,Manufacturing Director,4,9679,8,No,4,2,80,8,1,3,1,0,1,2,Operations Management,Process Optimization,5,4
31,Travel_Frequently,Sales,4,Marketing,1967,1,Male,3,2,Sales Executive,4,5617,1,Yes,3,3,80,10,4,3,10,7,1,3,Sales Strategy,CRM Tools,6,5
53,Travel_Rarely,Sales,4,Life Sciences,1968,1,Male,3,3,Sales Executive,1,10448,6,Yes,3,2,80,15,2,2,2,2,2,1,Sales Strategy,CRM Tools,6,5
54,Travel_Rarely,Research & Development,2,Life Sciences,1969,1,Female,3,2,Research Scientist,3,2897,3,No,3,3,80,9,6,2,4,3,1,4,Data Analysis,Python,4,3
33,Travel_Frequently,Research & Development,2,Life Sciences,1970,4,Male,3,2,Healthcare Representative,3,5968,1,No,4,3,80,9,2,3,9,7,1,4,Medical Sales,Product Knowledge,6,5
43,Travel_Rarely,Research & Development,3,Life Sciences,1971,1,Male,3,3,Healthcare Representative,3,7510,1,No,3,2,80,10,1,3,10,9,2,3,Medical Sales,Product Knowledge,7,6
38,Travel_Frequently,Human Resources,4,Other,1972,4,Male,3,1,Human Resources,2,2991,0,Yes,3,2,80,7,2,3,6,2,1,1,Talent Management,Employee Engagement,4,3
55,Travel_Rarely,Human Resources,4,Human Resources,1973,3,Male,4,5,Manager,2,19636,4,Yes,3,1,80,35,0,3,10,9,2,1,People Management,Project Planning,7,6
31,Travel_Rarely,Research & Development,1,Medical,1974,4,Female,1,1,Laboratory Technician,4,1129,1,Yes,3,3,80,1,4,3,1,0,0,1,Laboratory Operations,Quality Control,2,1
39,Travel_Rarely,Sales,4,Marketing,1975,2,Male,3,4,Sales Executive,1,13341,0,No,3,1,80,21,3,3,20,8,2,2,Sales Strategy,CRM Tools,7,6
42,Non-Travel,Research & Development,2,Life Sciences,1976,4,Male,2,2,Research Scientist,3,4332,1,No,3,4,80,20,2,3,20,9,1,4,Data Analysis,Python,6,5
31,Non-Travel,Research & Development,3,Medical,1979,3,Female,3,3,Research Director,3,11031,4,No,4,3,80,13,2,4,11,7,2,4,Research Leadership,Strategic Planning,8,7
54,Travel_Rarely,Research & Development,3,Medical,1980,3,Female,3,2,Manufacturing Director,1,4440,6,Yes,3,4,80,9,3,3,5,2,1,1,Operations Management,Process Optimization,4,3
24,Travel_Rarely,Research & Development,2,Life Sciences,1981,2,Male,2,2,Healthcare Representative,3,4617,1,No,3,2,80,4,2,2,4,3,1,2,Medical Sales,Product Knowledge,3,2
23,Travel_Rarely,Research & Development,2,Other,1982,4,Male,3,1,Laboratory Technician,4,2647,1,No,3,3,80,5,6,4,5,2,1,2,Laboratory Operations,Quality Control,4,3
40,Travel_Frequently,Research & Development,3,Technical Degree,1985,4,Female,3,2,Laboratory Technician,3,6323,1,No,3,1,80,10,2,4,10,9,1,4,Laboratory Operations,Quality Control,6,5
40,Travel_Rarely,Sales,2,Marketing,1986,2,Female,3,2,Sales Executive,2,5677,3,No,3,3,80,15,4,3,11,8,1,4,Sales Strategy,CRM Tools,6,5
25,Travel_Rarely,Human Resources,3,Human Resources,1987,3,Female,3,1,Human Resources,2,2187,4,No,3,3,80,6,3,3,2,0,1,2,Talent Management,Employee Engagement,4,3
30,Travel_Rarely,Research & Development,2,Medical,1989,4,Male,3,1,Laboratory Technician,2,3748,1,No,3,3,80,12,6,2,12,8,2,3,Laboratory Operations,Quality Control,7,6
25,Travel_Rarely,Research & Development,1,Other,1992,4,Male,3,1,Laboratory Technician,3,3977,6,Yes,3,3,80,7,2,2,2,2,1,1,Laboratory Operations,Quality Control,4,3
47,Travel_Rarely,Research & Development,3,Medical,1993,1,Male,3,3,Healthcare Representative,3,8633,2,No,4,2,80,25,3,3,17,14,2,4,Medical Sales,Product Knowledge,8,7
33,Non-Travel,Research & Development,2,Medical,1994,2,Male,2,1,Laboratory Technician,3,2008,1,No,3,3,80,1,2,2,1,1,0,1,Laboratory Operations,Quality Control,2,1
38,Travel_Rarely,Sales,4,Life Sciences,1995,4,Male,3,2,Sales Executive,2,4440,0,No,3,1,80,16,3,3,15,13,1,4,Sales Strategy,CRM Tools,6,5
31,Travel_Rarely,Sales,2,Life Sciences,1996,1,Male,3,1,Sales Representative,3,3067,0,No,3,3,80,3,1,3,2,2,0,1,Client Acquisition,Negotiation,2,1
38,Travel_Frequently,Research & Development,4,Life Sciences,1997,1,Male,2,2,Manufacturing Director,3,5321,2,No,3,4,80,10,1,3,8,3,1,2,Operations Management,Process Optimization,5,4
42,Travel_Rarely,Research & Development,4,Life Sciences,1998,4,Male,3,2,Research Scientist,1,5410,6,Yes,3,3,80,9,3,2,4,3,1,3,Data Analysis,Python,4,3
41,Travel_Rarely,Research & Development,3,Life Sciences,1999,4,Male,3,1,Research Scientist,4,2782,3,No,4,1,80,12,3,3,5,3,2,4,Data Analysis,Python,7,6
47,Non-Travel,Research & Development,1,Medical,2000,3,Female,3,3,Research Director,2,11957,0,No,3,1,80,14,3,1,13,8,2,3,Research Leadership,Strategic Planning,7,6
35,Travel_Rarely,Research & Development,4,Medical,2003,4,Male,3,1,Laboratory Technician,3,2660,7,Yes,3,3,80,5,3,3,2,2,1,1,Laboratory Operations,Quality Control,4,3
22,Travel_Rarely,Research & Development,2,Life Sciences,2007,4,Male,3,1,Research Scientist,3,3375,0,No,3,4,80,4,2,4,3,2,1,3,Data Analysis,Python,3,2
35,Travel_Rarely,Research & Development,4,Medical,2008,2,Male,3,2,Research Scientist,3,5098,1,No,3,2,80,10,5,3,10,7,1,4,Data Analysis,Python,6,5
33,Travel_Rarely,Research & Development,2,Medical,2009,2,Female,3,2,Healthcare Representative,4,4878,0,Yes,3,1,80,10,6,3,9,7,1,3,Medical Sales,Product Knowledge,6,5
32,Travel_Rarely,Research & Development,4,Life Sciences,2010,3,Female,2,1,Laboratory Technician,2,2837,1,No,3,3,80,6,3,3,6,2,1,2,Laboratory Operations,Quality Control,4,3
40,Travel_Rarely,Research & Development,4,Life Sciences,2012,1,Male,3,1,Laboratory Technician,4,2406,8,No,3,3,80,8,3,2,1,0,1,2,Laboratory Operations,Quality Control,4,3
32,Travel_Rarely,Sales,4,Medical,2013,2,Male,2,1,Sales Representative,2,2269,0,No,3,2,80,3,2,3,2,2,0,1,Client Acquisition,Negotiation,2,1
39,Travel_Rarely,Research & Development,1,Life Sciences,2014,1,Male,3,2,Research Scientist,4,4108,7,No,3,1,80,18,2,3,7,7,1,4,Data Analysis,Python,6,5
38,Travel_Rarely,Research & Development,3,Medical,2015,2,Female,1,3,Research Director,3,13206,3,No,3,1,80,20,3,3,18,16,2,3,Research Leadership,Strategic Planning,7,6
32,Travel_Rarely,Sales,4,Marketing,2016,3,Female,3,3,Sales Executive,4,10422,1,No,3,3,80,14,3,3,14,10,2,3,Sales Strategy,CRM Tools,7,6
